Node1,Node2,Path type,Path,Delay
13,16,reserve,"[13, 9, 16]",6129.18830638238
13,17,main,"[13, 17]",11505.811522511229
13,17,reserve,"[13, 22, 17]",12316.979306880561
13,18,main,"[13, 17, 18]",12089.069632073913
13,18,reserve,"[13, 15, 21, 18]",12162.389657044916
13,19,main,"[13, 17, 19]",15668.595721731172
13,19,reserve,"[13, 9, 2, 20, 19]",20875.239090202023
13,20,main,"[13, 17, 20]",16786.030681600878
13,20,reserve,"[13, 9, 2, 20]",19749.45502597919
13,21,main,"[13, 15, 21]",8026.001038070773
13,21,reserve,"[13, 22, 21]",14122.021787675705
13,22,main,"[13, 22]",9616.41196509634
13,22,reserve,"[13, 12, 24, 22]",11318.726960045642
13,23,main,"[13, 22, 23]",10484.104636520953
13,23,reserve,"[13, 12, 24, 23]",10865.911519814968
13,24,main,"[13, 12, 24]",8545.042809863424
13,24,reserve,"[13, 22, 24]",12390.096115278558
14,15,main,"[14, 10, 13, 15]",12726.77150977106
14,15,reserve,"[14, 5, 9, 16, 15]",12931.371020520526
14,16,main,"[14, 5, 9, 16]",8623.947557968837
14,16,reserve,"[14, 10, 13, 16]",11113.08880001013
14,17,main,"[14, 10, 13, 17]",19089.435091824915
14,17,reserve,"[14, 11, 12, 24, 22, 17]",20116.811171308873
14,18,main,"[14, 10, 13, 17, 18]",19672.6932013876
14,18,reserve,"[14, 5, 9, 16, 15, 21, 18]",19950.61273710807
14,19,main,"[14, 10, 13, 17, 19]",23252.219291044854
14,19,reserve,"[14, 5, 9, 2, 20, 19]",23369.998341788476
14,20,main,"[14, 5, 9, 2, 20]",22244.214277565647
14,20,reserve,"[14, 10, 13, 17, 20]",24369.654250914562
14,21,main,"[14, 10, 13, 15, 21]",15609.624607384461
14,21,reserve,"[14, 5, 9, 2, 21]",18539.955019794746
14,22,main,"[14, 10, 13, 22]",17200.035534410028
14,22,reserve,"[14, 11, 12, 24, 22]",17416.24382952465
14,23,main,"[14, 11, 12, 24, 23]",16963.42838929398
14,23,reserve,"[14, 10, 13, 22, 23]",18067.72820583464
14,24,main,"[14, 11, 12, 24]",14642.559679342434
14,24,reserve,"[14, 10, 13, 22, 24]",19973.71968459224
15,16,main,"[15, 16]",4307.423462551689
15,16,reserve,"[15, 13, 16]",8672.61317115382
15,17,main,"[15, 17]",7365.674525941173
15,17,reserve,"[15, 21, 17]",7541.289978158485
15,18,main,"[15, 21, 18]",7019.241716587542
15,18,reserve,"[15, 17, 18]",7948.932635503857
15,19,main,"[15, 17, 19]",11528.458725161116
15,19,reserve,"[15, 2, 20, 19]",21721.147637148068
15,20,main,"[15, 17, 20]",12645.893685030822
15,20,reserve,"[15, 2, 20]",20595.36357292524
15,21,main,"[15, 21]",2882.8530976133993
15,21,reserve,"[15, 17, 21]",12024.111406486256
15,22,main,"[15, 21, 22]",7388.462920192763
15,22,reserve,"[15, 17, 22]",10066.241867725394
15,23,main,"[15, 21, 22, 23]",8256.155591617377
15,23,reserve,"[15, 13, 12, 24, 23]",16009.059460272343
15,24,main,"[15, 21, 22, 24]",10162.14707037498
15,24,reserve,"[15, 13, 12, 24]",13688.190750320799
16,17,main,"[16, 17]",11666.943270790245
16,17,reserve,"[16, 15, 17]",11673.097988492862
16,18,main,"[16, 15, 21, 18]",11326.66517913923
16,18,reserve,"[16, 17, 18]",12250.20138035293
16,19,main,"[16, 17, 19]",15829.727470010188
16,19,reserve,"[16, 2, 20, 19]",17800.347468818203
16,20,main,"[16, 2, 20]",16674.56340459537
16,20,reserve,"[16, 17, 20]",16947.162429879896
16,21,main,"[16, 15, 21]",7190.276560165088
16,21,reserve,"[16, 2, 21]",12970.304146824468
16,22,main,"[16, 15, 21, 22]",11695.886382744453
16,22,reserve,"[16, 13, 22]",13145.877195792786
16,23,main,"[16, 15, 21, 22, 23]",12563.579054169066
16,23,reserve,"[16, 13, 12, 24, 23]",14395.376750511416
16,24,main,"[16, 13, 12, 24]",12074.50804055987
16,24,reserve,"[16, 15, 21, 22, 24]",14469.570532926671
17,18,main,"[17, 18]",583.2581095626836
17,18,reserve,"[17, 21, 18]",8794.825499519227
17,19,main,"[17, 19]",4162.784199219942
17,19,reserve,"[17, 20, 19]",6406.003223312481
17,20,main,"[17, 20]",5280.219159089649
17,20,reserve,"[17, 19, 20]",5288.568263442775
17,21,main,"[17, 21]",4658.436880545085
17,21,reserve,"[17, 18, 21]",4719.646728536826
17,22,main,"[17, 22]",2700.5673417842213
17,22,reserve,"[17, 21, 22]",9164.04670312445
17,23,main,"[17, 22, 23]",3568.2600132088346
17,23,reserve,"[17, 13, 12, 24, 23]",22371.723042326194
17,24,main,"[17, 22, 24]",5474.251491966439
17,24,reserve,"[17, 13, 12, 24]",20050.854332374653
18,19,main,"[18, 17, 19]",4746.042308782626
18,19,reserve,"[18, 21, 2, 20, 19]",28496.43173656655
18,20,main,"[18, 17, 20]",5863.477268652333
18,20,reserve,"[18, 21, 2, 20]",27370.64767234372
18,21,main,"[18, 21]",4136.388618974142
18,21,reserve,"[18, 17, 21]",5241.694990107768
18,22,main,"[18, 17, 22]",3283.8254513469046
18,22,reserve,"[18, 21, 22]",8641.998441553507
18,23,main,"[18, 17, 22, 23]",4151.518122771518
18,23,reserve,"[18, 21, 15, 13, 12, 24, 23]",23028.301176859884
18,24,main,"[18, 17, 22, 24]",6057.509601529123
18,24,reserve,"[18, 21, 15, 13, 12, 24]",20707.432466908343
19,20,main,"[19, 20]",1125.7840642228325
19,20,reserve,"[19, 17, 20]",9443.00335830959
19,21,main,"[19, 17, 21]",8821.221079765028
19,21,reserve,"[19, 20, 2, 21]",24360.04311759241
19,22,main,"[19, 17, 22]",6863.351541004164
19,22,reserve,"[19, 20, 2, 21, 22]",28865.652940171774
19,23,main,"[19, 17, 22, 23]",7731.044212428777
19,23,reserve,"[19, 20, 2, 9, 13, 12, 24, 23]",31741.15061001699
19,24,main,"[19, 17, 22, 24]",9637.035691186382
19,24,reserve,"[19, 20, 2, 9, 13, 12, 24]",29420.281900065445
20,21,main,"[20, 17, 21]",9938.656039634734
20,21,reserve,"[20, 2, 21]",23234.259053369577
20,22,main,"[20, 17, 22]",7980.78650087387
20,22,reserve,"[20, 2, 21, 22]",27739.86887594894
20,23,main,"[20, 17, 22, 23]",8848.479172298483
20,23,reserve,"[20, 2, 9, 13, 12, 24, 23]",30615.366545794153
20,24,main,"[20, 17, 22, 24]",10754.470651056086
20,24,reserve,"[20, 2, 9, 13, 12, 24]",28294.497835842612
21,22,main,"[21, 22]",4505.609822579364
21,22,reserve,"[21, 17, 22]",7359.004222329306
21,23,main,"[21, 22, 23]",5373.302494003978
21,23,reserve,"[21, 15, 13, 12, 24, 23]",18891.912557885742
21,24,main,"[21, 22, 24]",7279.293972761582
21,24,reserve,"[21, 15, 13, 12, 24]",16571.043847934197
22,23,main,"[22, 23]",867.6926714246138
22,23,reserve,"[22, 24, 23]",5094.552860133764
22,24,main,"[22, 24]",2773.6841501822178
22,24,reserve,"[22, 23, 24]",3188.5613813761597
23,24,main,"[23, 24]",2320.8687099515455
23,24,reserve,"[23, 22, 24]",3641.3768216068315
